SOURCE,DESTINATION,MAP_URL
SVPM office/Pharmacy Building,Electrical Engg Building,https://www.google.com/maps/embed?pb=!1m28!1m12!1m3!1d3791.545073202945!2d74.49631736386164!3d18.138787735475145!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!4m13!3e6!4m5!1s0x3bc3a733588029df%3A0x24c0458db414da42!2sSVPM;s%20College%20Of%20Pharmacy%2C%20Malegaon%20Budruk%2C%20Maharashtra!3m2!1d18.1375383!2d74.49916139999999!4m5!1s0x3bc3a7335b14fbc5%3A0xb6dc5dafd2a44489!2sElectrical%20Engg%20Department%20SVPM%20COE%2C%20Malegaon%20Budruk%2C%20Maharashtra!3m2!1d18.140275499999998!2d74.497483!5e0!3m2!1sen!2sin!4v1649815929625!5m2!1sen!2sin
SVPM office/Pharmacy Building,Management Building,https://www.google.com/maps/embed?pb=!1m26!1m12!1m3!1d1527.801966196894!2d74.49777875781173!3d18.136981859324518!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!4m11!3e2!4m4!1s0x3bc3a733588029df%3A0x24c0458db414da42!3m2!1d18.1375383!2d74.49916139999999!4m4!1s0x3bc3a0d255555551%3A0x84c7f5fb7a271301!3m2!1d18.1408254!2d74.4972533!5e1!3m2!1sen!2sin!4v1649869299173!5m2!1sen!2sin
SVPM office/Pharmacy Building,College of Engg,https://www.google.com/maps/embed?pb=!1m28!1m12!1m3!1d3791.556429536785!2d74.49715746386164!3d18.138263885490716!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!4m13!3e6!4m5!1s0x3bc3a733588029df%3A0x24c0458db414da42!2sSVPM;s%20College%20Of%20Pharmacy%2C%20Malegaon%20Budruk%2C%20Maharashtra!3m2!1d18.1375383!2d74.49916139999999!4m5!1s0x3bc3a0cd33c822f3%3A0xaed54077fcb25400!2sMalegaon%20College%20of%20Engineering%2C%20Malegaon%20Budruk%2C%20Maharashtra!3m2!1d18.139147299999998!2d74.4986887!5e0!3m2!1sen!2sin!4v1649816023156!5m2!1sen!2sin
SVPM office/Pharmacy Building,Diploma COE,https://www.google.com/maps/embed?pb=!1m28!1m12!1m3!1d3791.5689062887595!2d74.49656916386166!3d18.137688335507754!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!4m13!3e6!4m5!1s0x3bc3a733588029df%3A0x24c0458db414da42!2sSVPM;s%20College%20Of%20Pharmacy%2C%20Malegaon%20Budruk%2C%20Maharashtra!3m2!1d18.1375383!2d74.49916139999999!4m5!1s0x3bc3a733319ec153%3A0xcdbe3e0d9574bae!2sDIPLOMA%20COLLEGE%20OF%20ENGG.%2C%20Malegaon%20Budruk%2C%20Maharashtra!3m2!1d18.138378499999998!2d74.4990098!5e0!3m2!1sen!2sin!4v1649816070906!5m2!1sen!2sin
SVPM office/Pharmacy Building,Sharad hall,https://www.google.com/maps/embed?pb=!1m28!1m12!1m3!1d3791.5826724355998!2d74.49660631386158!3d18.137053285526683!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!4m13!3e6!4m5!1s0x3bc3a733588029df%3A0x24c0458db414da42!2sSVPM;s%20College%20Of%20Pharmacy%2C%20Malegaon%20Budruk%2C%20Maharashtra!3m2!1d18.1375383!2d74.49916139999999!4m5!1s0x3bc3a732c5a07ed5%3A0xbf2fff855b6e9dbe!2sSharad%20Sabhagruh%2C%20Malegaon%20Budruk%2C%20Maharashtra!3m2!1d18.136561699999998!2d74.4986176!5e0!3m2!1sen!2sin!4v1649815978025!5m2!1sen!2sin
svpm gate,girls hostel,https://www.google.com/maps/embed?pb=!1m28!1m12!1m3!1d1895.7976114597466!2d74.49868085803153!3d18.136474296908474!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!4m13!3e6!4m5!1s0x3bc3a167c2f059a9%3A0xaab3e377f1250224!2sSVPM%20GATE%20NO%201%2C%20Malegaon%20Budruk%2C%20Maharashtra!3m2!1d18.1360867!2d74.50114289999999!4m5!1s0x3bc3a7993ac2d5ed%3A0xd8c93645fbe0645!2sGirls%20Hostel(Old)%2C%204FPX%2BM66%2C%20Malegaon%20Budruk%2C%20Maharashtra%20413115!3m2!1d18.1366648!2d74.4980023!5e0!3m2!1sen!2sin!4v1649766995523!5m2!1sen!2sin
svpm gate,boys hostel,https://www.google.com/maps/embed?pb=!1m28!1m12!1m3!1d869.6026895109067!2d74.49814502676114!3d18.138189016297765!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!4m13!3e6!4m5!1s0x3bc3a167c2f059a9%3A0xaab3e377f1250224!2sSVPM%20GATE%20NO%201%2C%20Malegaon%20Budruk%2C%20Maharashtra!3m2!1d18.1360867!2d74.50114289999999!4m5!1s0x3bc3a7331355d1e1%3A0xb3b7710b3ec4c16d!2sBoys%20Canteen%2C%20Malegaon%20Budruk%2C%20Maharashtra!3m2!1d18.1388012!2d74.49756119999999!5e1!3m2!1sen!2sin!4v1649767148621!5m2!1sen!2sin
svpm gate,Playground,https://www.google.com/maps/embed?pb=!1m28!1m12!1m3!1d881.2509551254233!2d74.49999397917227!3d18.136219399227134!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!4m13!3e6!4m5!1s0x3bc3a167c2f059a9%3A0xaab3e377f1250224!2sSVPM%20GATE%20NO%201%2C%20Malegaon%20Budruk%2C%20Maharashtra!3m2!1d18.1360867!2d74.50114289999999!4m5!1s0x3bc3a12a7ebaf46d%3A0x74a2314d46e93d78!2sCollege%20Play%20Ground%2C%20Nira-Baramati%20Road%2C%20Malegaon%20Budruk%2C%20Maharashtra!3m2!1d18.1365324!2d74.49998819999999!5e1!3m2!1sen!2sin!4v1649767313466!5m2!1sen!2sin
svpm gate,Cafeteria,https://www.google.com/maps/embed?pb=!1m28!1m12!1m3!1d1762.4892444147742!2d74.49860325803158!3d18.137476396908312!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!4m13!3e6!4m5!1s0x3bc3a167c2f059a9%3A0xaab3e377f1250224!2sSVPM%20GATE%20NO%201%2C%20Malegaon%20Budruk%2C%20Maharashtra!3m2!1d18.1360867!2d74.50114289999999!4m5!1s0x3bc3a733395a296b%3A0x909f5953f9592008!2sCafeteria%2C%20Malegaon%20Budruk%2C%20Maharashtra!3m2!1d18.138552699999998!2d74.49840739999999!5e1!3m2!1sen!2sin!4v1649767370336!5m2!1sen!2sin
svpm gate,Parking,https://www.google.com/maps/embed?pb=!1m28!1m12!1m3!1d3524.97581467793!2d74.49810201468229!3d18.1376090876332!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!4m13!3e6!4m5!1s0x3bc3a167c2f059a9%3A0xaab3e377f1250224!2sSVPM%20GATE%20NO%201%2C%204GP2%2BCFJ%2C%20Malegaon%20Budruk%2C%20Maharashtra%20413115!3m2!1d18.1360867!2d74.50114289999999!4m5!1s0x3bc3a7334ec245f7%3A0x5219bb30325a621d!2sParking%2C%20Unnamed%20Road%2C%20Malegaon%20Budruk%2C%20Maharashtra!3m2!1d18.1393678!2d74.498952!5e1!3m2!1sen!2sin!4v1649767943902!5m2!1sen!2sin
svpm gate,Electrical Engg Building,https://www.google.com/maps/embed?pb=!1m28!1m12!1m3!1d3524.9615287143015!2d74.49739776468229!3d18.138317937632724!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!4m13!3e6!4m5!1s0x3bc3a167c2f059a9%3A0xaab3e377f1250224!2sSVPM%20GATE%20NO%201%2C%204GP2%2BCFJ%2C%20Malegaon%20Budruk%2C%20Maharashtra%20413115!3m2!1d18.1360867!2d74.50114289999999!4m5!1s0x3bc3a7335b14fbc5%3A0xb6dc5dafd2a44489!2sElectrical%20Engg%20Department%20SVPM%20COE%2C%20Malegaon%20Budruk%2C%20Maharashtra!3m2!1d18.140275499999998!2d74.497483!5e1!3m2!1sen!2sin!4v1649768010555!5m2!1sen!2sin
svpm gate,Management Building,https://www.google.com/maps/embed?pb=!1m25!1m12!1m3!1d1527.8043790415654!2d74.49883249132944!3d18.136705616686047!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!4m10!3e2!4m3!3m2!1d18.1360819!2d74.5012579!4m4!1s0x3bc3a0d255555551%3A0x84c7f5fb7a271301!3m2!1d18.1408254!2d74.4972533!5e1!3m2!1sen!2sin!4v1649869339885!5m2!1sen!2sin
svpm gate,College of Engg,https://www.google.com/maps/embed?pb=!1m28!1m12!1m3!1d1762.4890585014514!2d74.4990949580316!3d18.137494846908282!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!4m13!3e6!4m5!1s0x3bc3a167c2f059a9%3A0xaab3e377f1250224!2sSVPM%20GATE%20NO%201%2C%204GP2%2BCFJ%2C%20Malegaon%20Budruk%2C%20Maharashtra%20413115!3m2!1d18.1360867!2d74.50114289999999!4m5!1s0x3bc3a0cd33c822f3%3A0xaed54077fcb25400!2sMalegaon%20College%20of%20Engineering%2C%20Malegaon%20Budruk%2C%20Maharashtra!3m2!1d18.139147299999998!2d74.4986887!5e1!3m2!1sen!2sin!4v1649768213316!5m2!1sen!2sin
svpm gate,Diploma COE,https://www.google.com/maps/embed?pb=!1m28!1m12!1m3!1d1762.4929319098337!2d74.4988675080316!3d18.137110446908352!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!4m13!3e6!4m5!1s0x3bc3a167c2f059a9%3A0xaab3e377f1250224!2sSVPM%20GATE%20NO%201%2C%204GP2%2BCFJ%2C%20Malegaon%20Budruk%2C%20Maharashtra%20413115!3m2!1d18.1360867!2d74.50114289999999!4m5!1s0x3bc3a733319ec153%3A0xcdbe3e0d9574bae!2sDIPLOMA%20COLLEGE%20OF%20ENGG.%2C%20Malegaon%20Budruk%2C%20Maharashtra!3m2!1d18.138378499999998!2d74.4990098!5e1!3m2!1sen!2sin!4v1649768259629!5m2!1sen!2sin
svpm gate,Sharad hall,https://www.google.com/maps/embed?pb=!1m28!1m12!1m3!1d1762.4993419039786!2d74.49883375803161!3d18.136474296908474!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!4m13!3e6!4m5!1s0x3bc3a167c2f059a9%3A0xaab3e377f1250224!2sSVPM%20GATE%20NO%201%2C%204GP2%2BCFJ%2C%20Malegaon%20Budruk%2C%20Maharashtra%20413115!3m2!1d18.1360867!2d74.50114289999999!4m5!1s0x3bc3a732c5a07ed5%3A0xbf2fff855b6e9dbe!2sSharad%20Sabhagruh%2C%20Malegaon%20Budruk%2C%20Maharashtra!3m2!1d18.136561699999998!2d74.4986176!5e1!3m2!1sen!2sin!4v1649768334958!5m2!1sen!2sin
svpm gate,SVPM office/Pharmacy Building,https://www.google.com/maps/embed?pb=!1m28!1m12!1m3!1d1762.495308917998!2d74.49933130799944!3d18.1368745469084!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!4m13!3e6!4m5!1s0x3bc3a167c2f059a9%3A0xaab3e377f1250224!2sSVPM%20GATE%20NO%201%2C%204GP2%2BCFJ%2C%20Malegaon%20Budruk%2C%20Maharashtra%20413115!3m2!1d18.1360867!2d74.50114289999999!4m5!1s0x3bc3a733588029df%3A0x24c0458db414da42!2sSVPM;s%20College%20Of%20Pharmacy%2C%20Malegaon%20Budruk%2C%20Maharashtra!3m2!1d18.1375383!2d74.49916139999999!5e1!3m2!1sen!2sin!4v1649768391906!5m2!1sen!2sin
